adresse,postnummer,by,pris,type,kvm,vaerelser,byggeaar,energimaerke,liggetid,afstand_m,afstand_vindm_m,afstand_sol_m,lat,lng,url
Thoredsvej 3,3230,Græsted,13800000,Fritidshus,130,6.0,2023,-,68,144.7,2508.0,5747.0,56.11239,12.20682,https://www.boliga.dk/adresse/thoredsvej-3-3230-graested-1381417001
Fasanvej 28,3600,Frederikssund,7695000,Villa/Parcelhus,172,5.0,1953,C,64,144.8,4278.0,3393.0,55.84362,12.04768,https://www.boliga.dk/adresse/fasanvej-28-3600-frederikssund-695005746
"Præstegyden 1, Kristiansminde",5450,Otterup,2250000,Fritidshus,88,3.0,2010,-,61,145.0,3609.0,10698.0,55.58281,10.42394,https://www.boliga.dk/adresse/praestegyden-1-5450-otterup-1794388529
Langgade 72,4874,Gedser,395000,Fritidshus,147,4.0,1908,D,127,145.1,4064.0,531.0,54.57289,11.93235,https://www.boliga.dk/adresse/langgade-72-4874-gedser-1195412300
Klintegårdsvej 193,4736,Karrebæksminde,3795000,Fritidshus,101,4.0,1971,-,4,145.2,4277.0,10952.0,55.16317,11.66684,https://www.boliga.dk/adresse/klintegaardsvej-193-4736-karrebaeksminde-1336751048
Bryggergade 2,7900,Nykøbing M,1995000,Fritidshus,116,4.0,2018,K,2194,145.3,1854.0,1808.0,56.79678,8.86346,https://www.boliga.dk/adresse/bryggergade-2-7900-nykoebing-m-1852011048
"Halsvej 48, Nørreby Hals",5400,Bogense,1395000,Villa/Parcelhus,142,5.0,1907,C,365,145.3,5771.0,11340.0,55.60532,10.26741,https://www.boliga.dk/adresse/halsvej-48-5400-bogense-323496333
"Guldstjernen 8, Bogensø",5390,Martofte,2150000,Fritidshus,83,4.0,1972,-,224,145.3,5045.0,12868.0,55.5314,10.62066,https://www.boliga.dk/adresse/guldstjernen-8-5390-martofte-83931306
P. K. Nielsens Vej 9,9990,Skagen,6500000,Fritidshus,116,5.0,1908,-,96,145.4,2131.0,848.0,57.71607,10.5758,https://www.boliga.dk/adresse/p-k-nielsens-vej-9-9990-skagen-1183469267
Ørredvej 13,6430,Nordborg,1049500,Fritidshus,39,3.0,1969,-,0,145.5,4969.0,5110.0,55.07794,9.72094,https://www.boliga.dk/adresse/oerredvej-13-6430-nordborg-303173286
Manhøjvej 53,8420,Knebel,1495000,Fritidshus,80,4.0,1971,-,18,145.5,5626.0,5441.0,56.20431,10.39523,https://www.boliga.dk/adresse/manhoejvej-53-8420-knebel-1173688606
"Havet 24A, 1. 205., Bønnerup Strand",8585,Glesborg,1795000,Fritidshus,108,3.0,1976,-,104,145.5,667.0,8739.0,56.52966,10.70882,https://www.boliga.dk/adresse/havet-24a-1-205-8585-glesborg-224720461
"Havet 24A, 1. 202., Bønnerup Strand",8585,Glesborg,1798000,Fritidshus,108,3.0,1976,C,60,145.5,667.0,8739.0,56.52966,10.70882,https://www.boliga.dk/adresse/havet-24a-1-202-8585-glesborg-537519373
"Nebbe Odde Vej 6, Rønne",3700,Rønne,3200000,Villa/Parcelhus,224,6.0,1900,C,111,145.6,1604.0,1669.0,55.11123,14.70311,https://www.boliga.dk/adresse/nebbe-odde-vej-6-3700-roenne-425601413
"Munkerup Have 5, Munkerup",3120,Dronningmølle,4395000,Villa/Parcelhus,143,4.0,1988,D,20,145.6,1408.0,9327.0,56.10834,12.36666,https://www.boliga.dk/adresse/munkerup-have-5-3120-dronningmoelle-1422356789
Smedegade 17,6950,Ringkøbing,4495000,Villa/Parcelhus,227,6.0,1926,C,92,145.8,2373.0,2597.0,56.08834,8.24326,https://www.boliga.dk/adresse/smedegade-17-6950-ringkoebing-1159142713
"Rørsangervænget 13, Sortsø",4850,Stubbekøbing,850000,Fritidshus,59,4.0,1982,-,99,146.0,2770.0,4333.0,54.92852,11.9762,https://www.boliga.dk/adresse/roersangervaenget-13-4850-stubbekoebing-537706331
Klitten 25,8500,Grenaa,4995000,Fritidshus,91,5.0,1936,-,103,146.1,3713.0,2119.0,56.39998,10.91858,https://www.boliga.dk/adresse/klitten-25-8500-grenaa-1646851241
Vandværksvej 5,4771,Kalvehave,1195000,Villa/Parcelhus,117,3.0,2004,c,351,146.1,2805.0,4561.0,54.99736,12.16384,https://www.boliga.dk/adresse/vandvaerksvej-5-4771-kalvehave-1887488402
Kystvejen 37,9850,Hirtshals,5695000,Fritidshus,225,4.0,2010,B,281,146.2,1873.0,3485.0,57.58903,9.95018,https://www.boliga.dk/adresse/kystvejen-37-9850-hirtshals-111536184
Ejner Holsts Vej 9,8400,Ebeltoft,4798000,Fritidshus,75,3.0,1965,-,67,146.2,5647.0,5173.0,56.20023,10.56568,https://www.boliga.dk/adresse/ejner-holsts-vej-9-8400-ebeltoft-521718850
Granbakken 4,4070,Kirke Hyllinge,1595000,Helårsgrund,55,3.0,1973,-,46,146.2,3320.0,443.0,55.68792,11.94955,https://www.boliga.dk/adresse/granbakken-4-4070-kirke-hyllinge-2095068267
"Stranddalen 19, Eskov",7870,Roslev,895000,Fritidshus,73,4.0,1974,-,13,146.2,1532.0,6006.0,56.79041,9.09431,https://www.boliga.dk/adresse/stranddalen-19-7870-roslev-1702266207
Tranevej 47,4220,Korsør,3295000,Fritidshus,96,3.0,1980,-,294,146.3,1577.0,5831.0,55.38451,11.20767,https://www.boliga.dk/adresse/tranevej-47-4220-korsoer-517233240
"Haslevej 51, Rønne",3700,Rønne,2995000,Villa/Parcelhus,211,6.0,1904,D,538,146.4,1336.0,1438.0,55.11415,14.70476,https://www.boliga.dk/adresse/haslevej-51-3700-roenne-646890290
Klitvej 1B,2690,Karlslunde,8995000,Villa/Parcelhus,198,4.0,2024,J,225,146.4,3834.0,1701.0,55.56004,12.26323,https://www.boliga.dk/adresse/klitvej-1b-2690-karlslunde-251307695
Fasanvej 59,7900,Nykøbing M,2345000,Fritidshus,131,4.0,1943,C,279,146.4,2559.0,2622.0,56.78426,8.85757,https://www.boliga.dk/adresse/fasanvej-59-7900-nykoebing-m-2063889010
Askvænget 3,8340,Malling,2345000,Fritidshus,117,4.0,1985,-,78,146.5,2797.0,7796.0,56.02442,10.25988,https://www.boliga.dk/adresse/askvaenget-3-8340-malling-19461758
"Engbovej 17, Kisserup",4300,Holbæk,1275000,Fritidshus,49,2.0,1982,-,7,146.5,2558.0,1498.0,55.78907,11.70517,https://www.boliga.dk/adresse/engbovej-17-4300-holbaek-625068497
"Strandvejen 1, Reersø",4281,Gørlev,1395000,Fritidshus,124,4.0,1896,B,47,146.6,3329.0,5069.0,55.52815,11.1131,https://www.boliga.dk/adresse/strandvejen-1-4281-goerlev-1873736263
Villavej 3A,8500,Grenaa,795000,Villa/Parcelhus,137,4.0,1900,D,1715,146.9,2650.0,1141.0,56.40959,10.91951,https://www.boliga.dk/adresse/villavej-3a-8500-grenaa-2050755158
"Ternevej 4, Thorsminde",6990,Ulfborg,1175000,Fritidshus,131,4.0,1962,D,215,147.0,4824.0,6184.0,56.37029,8.12265,https://www.boliga.dk/adresse/ternevej-4-6990-ulfborg-1739733439
Solsbækvej 61C,9300,Sæby,4500000,Helårsgrund,590,8.0,1960,f,53,147.0,2836.0,1283.0,57.3227,10.52526,https://www.boliga.dk/adresse/solsbaekvej-61c-9300-saeby-513218031
Sdr. Skovvej 5,4874,Gedser,1095000,Villa/Parcelhus,192,5.0,1974,D,44,147.0,4200.0,554.0,54.57224,11.93575,https://www.boliga.dk/adresse/sdr-skovvej-5-4874-gedser-205655259
"Granvænget 16, Slude Strand",5871,Frørup,1650000,Fritidshus,56,3.0,1968,-,55,147.0,2092.0,1058.0,55.2485,10.80043,https://www.boliga.dk/adresse/granvaenget-16-5871-froerup-1313663624
"Heden 13, Rødding",7860,Spøttrup,1745000,Fritidshus,205,5.0,1920,C,68,147.0,2327.0,4939.0,56.67728,8.79126,https://www.boliga.dk/adresse/heden-13-7860-spoettrup-910540791
Grevens Dal 11,3760,Gudhjem,3995000,Villa/Parcelhus,125,4.0,1954,C,75,147.2,2629.0,9085.0,55.21059,14.97475,https://www.boliga.dk/adresse/grevens-dal-11-3760-gudhjem-1020273533
Bredgade 4,5935,Bagenkop,675000,Villa/Parcelhus,160,6.0,1848,D,764,147.3,1025.0,6016.0,54.74927,10.67191,https://www.boliga.dk/adresse/bredgade-4-5935-bagenkop-848632162
"Gjelleroddevej 57, Tørring",7620,Lemvig,1995000,Fritidshus,142,4.0,1860,G,383,147.4,1490.0,2144.0,56.58437,8.28039,https://www.boliga.dk/adresse/gjelleroddevej-57-7620-lemvig-292031801
Bakkedraget 30,3310,Ølsted,1995000,Fritidshus,65,3.0,1969,-,30,147.4,8199.0,3486.0,55.89509,12.05191,https://www.boliga.dk/adresse/bakkedraget-30-3310-oelsted-363902383
Plantagevej 10,7790,Thyholm,725000,Villa/Parcelhus,219,8.0,1960,D,20,147.4,2370.0,6475.0,56.58246,8.54461,https://www.boliga.dk/adresse/plantagevej-10-7790-thyholm-1826498857
Sundvej 40,8832,Skals,1495000,Villa/Parcelhus,139,4.0,1877,c,383,147.4,3746.0,5441.0,56.60685,9.30307,https://www.boliga.dk/adresse/sundvej-40-8832-skals-1085150144
Rosendalvænget 71,4654,Faxe Ladeplads,2195000,Fritidshus,38,3.0,1947,-,27,147.4,4739.0,5331.0,55.21763,12.17268,https://www.boliga.dk/adresse/rosendalvaenget-71-4654-faxe-ladeplads-1485411690
Haulundsvej 150,9300,Sæby,2345000,Fritidshus,75,4.0,2000,-,184,147.6,4254.0,3329.0,57.34602,10.51943,https://www.boliga.dk/adresse/haulundsvej-150-9300-saeby-13308384
"Rugårdstien 6, Fjellerup Strand",8585,Glesborg,4500000,Fritidshus,185,4.0,2007,D,208,147.6,5600.0,3539.0,56.52263,10.62361,https://www.boliga.dk/adresse/rugaardstien-6-8585-glesborg-1735764551
"Flejmose 100, Kegnæs",6470,Sydals,2795000,Fritidshus,185,7.0,1897,-,286,147.7,3635.0,1480.0,54.86069,9.92094,https://www.boliga.dk/adresse/flejmose-100-6470-sydals-252062061
Brinken 226,4671,Strøby,2275000,Fritidshus,76,3.0,1961,-,63,147.7,1503.0,6792.0,55.40442,12.28672,https://www.boliga.dk/adresse/brinken-226-4671-stroeby-426654754
Søndergade 11,4900,Nakskov,695000,Villa/Parcelhus,84,11.0,1864,c,48,148.1,2339.0,1716.0,54.83004,11.13709,https://www.boliga.dk/adresse/soendergade-11-4900-nakskov-256680844
Torvegade 31,4970,Rødby,895000,Fritidshus,96,3.0,1939,D,16,148.2,2442.0,3618.0,54.65863,11.35108,https://www.boliga.dk/adresse/torvegade-31-4970-roedby-1608983706
Romerdammen 11+4,7990,Øster Assels,4800000,Villa/Parcelhus,301,5.0,1987,c,75,148.2,1573.0,7480.0,56.68364,8.73211,https://www.boliga.dk/adresse/romerdammen-11--4-7990-oester-assels-11728290
Nansbovej 15,9990,Skagen,10000000,Fritidsgrund,50,4.0,1971,-,656,148.3,2171.0,3017.0,57.73151,10.53131,https://www.boliga.dk/adresse/nansbovej-15-9990-skagen-1776711420
Marina Fiskenæs Feriepark 104,6300,Gråsten,1195000,Fritidshus,106,5.0,2005,-,56,148.4,5350.0,1575.0,54.91853,9.60715,https://www.boliga.dk/adresse/marina-fiskenaes-feriepark-104-6300-graasten-106561946
Hannesvej 2,9670,Løgstør,2495000,Fritidshus,118,5.0,2003,-,8,148.6,4234.0,7315.0,56.84247,9.21092,https://www.boliga.dk/adresse/hannesvej-2-9670-loegstoer-1228784138
Jernbanegade 7,9670,Løgstør,575000,Helårsgrund,0,0.0,0,-,1812,148.8,2585.0,2332.0,56.96851,9.25389,https://www.boliga.dk/adresse/jernbanegade-7-9670-loegstoer-1075093857
Strandvejen 234A,2920,Charlottenlund,9495000,Villa/Parcelhus,88,2.0,1875,D,5,148.8,7025.0,2163.0,55.75955,12.59765,https://www.boliga.dk/adresse/strandvejen-234a-2920-charlottenlund-299980362
"Kramnitzevej 25, Kramnitze",4970,Rødby,5995000,Fritidshus,304,7.0,1848,C,40,148.9,2524.0,1677.0,54.70751,11.25359,https://www.boliga.dk/adresse/kramnitzevej-25-4970-roedby-843955917
Eskelundsvænget 18,5466,Asperup,6995000,Fritidshus,157,7.0,1970,-,43,149.1,2294.0,3357.0,55.50927,9.88603,https://www.boliga.dk/adresse/eskelundsvaenget-18-5466-asperup-1621000511
"Haslevgaarde Bakker 72, Haslevgaarde",9560,Hadsund,2798000,Fritidshus,90,4.0,1971,-,93,149.1,4909.0,1905.0,56.76739,10.28854,https://www.boliga.dk/adresse/haslevgaarde-bakker-72-9560-hadsund-662928396
Rosengade 25,3770,Allinge,850000,Landejendom,97,5.0,1900,c,0,149.2,6528.0,1334.0,55.27846,14.79856,https://www.boliga.dk/adresse/rosengade-25-3770-allinge-548773011
"Sandvej 10, Fjellerup Strand",8585,Glesborg,2695000,Fritidshus,80,4.0,2006,-,2,149.3,6133.0,2996.0,56.52041,10.61574,https://www.boliga.dk/adresse/sandvej-10-8585-glesborg-854628639
Klintegårdsvej 35,5932,Humble,1695000,Fritidshus,72,3.0,1981,-,98,149.3,2578.0,3581.0,54.78142,10.66302,https://www.boliga.dk/adresse/klintegaardsvej-35-5932-humble-1003018490
"Bjørnegyden 29, Kristiansminde",5450,Otterup,1995000,Fritidshus,90,4.0,1963,-,159,149.4,3920.0,10840.0,55.58585,10.41892,https://www.boliga.dk/adresse/bjoernegyden-29-5450-otterup-1112674734
"Kirkevej 16, Gudhjem",3760,Gudhjem,2000000,Villa/Parcelhus,137,2.0,1827,G,342,149.4,2496.0,9189.0,55.21063,14.97253,https://www.boliga.dk/adresse/kirkevej-16-3760-gudhjem-1016885302
Søvangsvej 36+38,4793,Bogø By,4595000,Fritidshus,135,4.0,2007,-,15,149.5,3946.0,1563.0,54.93714,12.04814,https://www.boliga.dk/adresse/soevangsvej-36--38-4793-bogoe-by-13336627
Minkemarkvej 26,4300,Holbæk,5495000,Fritidshus,78,4.0,1970,-,20,149.5,1147.0,2287.0,55.76213,11.73976,https://www.boliga.dk/adresse/minkemarkvej-26-4300-holbaek-1396185173
Tranehalsen 52,4000,Roskilde,2995000,Fritidshus,50,2.0,1966,-,53,149.5,1038.0,1892.0,55.66086,11.94725,https://www.boliga.dk/adresse/tranehalsen-52-4000-roskilde-2009028231
"Skrubbevej 1, Egsmark Strand",8400,Ebeltoft,3995000,Fritidshus,75,4.0,1961,-,50,149.6,5339.0,1449.0,56.22681,10.6501,https://www.boliga.dk/adresse/skrubbevej-1-8400-ebeltoft-1719353068
Nordvestvej 14,3360,Liseleje,7175000,Fritidshus,121,5.0,1999,-,18,149.7,1828.0,2785.0,56.00357,11.93586,https://www.boliga.dk/adresse/nordvestvej-14-3360-liseleje-1094043598
"Fjordvænget 28, Thorsminde",6990,Ulfborg,1495000,Fritidshus,135,5.0,1989,E,36,149.7,4321.0,5713.0,56.37522,8.12823,https://www.boliga.dk/adresse/fjordvaenget-28-6990-ulfborg-1982060058
"Krovej 1, Lundeborg",5874,Hesselager,595000,Helårsgrund,0,0.0,0,-,41,149.8,4578.0,4819.0,55.13996,10.78317,https://www.boliga.dk/adresse/krovej-1-5874-hesselager-385206729
Stenstrupsgade 24,9900,Frederikshavn,1075000,Villa/Parcelhus,125,5.0,1921,D,12,149.9,2566.0,1958.0,57.43033,10.52546,https://www.boliga.dk/adresse/stenstrupsgade-24-9900-frederikshavn-1949653916
"Pilevej 14, Sdr Egebølle",4983,Dannemare,765000,Fritidshus,44,3.0,1965,-,40,150.0,941.0,8161.0,54.73248,11.14329,https://www.boliga.dk/adresse/pilevej-14-4983-dannemare-654906776
Hejrevej 15,4873,Væggerløse,3995000,Fritidshus,155,3.0,1961,-,0,150.3,3174.0,3941.0,54.69564,11.97143,https://www.boliga.dk/adresse/hejrevej-15-4873-vaeggerloese-92735872
"Mimersvej 18, Drøsselbjerg",4200,Slagelse,1895000,Fritidshus,70,3.0,1984,-,335,150.3,3820.0,382.0,55.46877,11.18676,https://www.boliga.dk/adresse/mimersvej-18-4200-slagelse-2066875603
"Fiskervej 5, Havnsø",4591,Føllenslev,1500000,Fritidshus,60,3.0,1981,-,109,150.4,2345.0,3777.0,55.75044,11.30875,https://www.boliga.dk/adresse/fiskervej-5-4591-foellenslev-1079851678
Æbeløgade 39,5400,Bogense,2245000,Villa/Parcelhus,128,5.0,1935,D,84,150.4,6098.0,248.0,55.56906,10.09505,https://www.boliga.dk/adresse/aebeloegade-39-5400-bogense-714212502
Norgesvej 16,3310,Ølsted,1795000,Fritidshus,78,3.0,1974,-,64,150.5,7898.0,3884.0,55.89061,12.05518,https://www.boliga.dk/adresse/norgesvej-16-3310-oelsted-1712861065
Vestergade 9,9560,Hadsund,995000,Villa/Parcelhus,129,5.0,1967,C,51,150.5,2084.0,2397.0,56.71455,10.11081,https://www.boliga.dk/adresse/vestergade-9-9560-hadsund-1575859527
"Hvidbjergvej 117A, Mørkholt",7080,Børkop,2095000,Villa/Parcelhus,128,2.0,1952,E,405,150.6,2049.0,3018.0,55.64811,9.74009,https://www.boliga.dk/adresse/hvidbjergvej-117a-7080-boerkop-773004259
Strandvej 132,9970,Strandby,2995000,Fritidshus,64,3.0,1999,C,142,150.6,3746.0,1649.0,57.50397,10.48647,https://www.boliga.dk/adresse/strandvej-132-9970-strandby-1746267373
"Bakken 1, Als",9560,Hadsund,1798000,Fritidshus,269,6.0,1973,D,337,150.6,6028.0,890.0,56.75441,10.29491,https://www.boliga.dk/adresse/bakken-1-9560-hadsund-1424347839
Muslingevej 8,4880,Nysted,2395000,Fritidshus,94,4.0,2007,-,384,150.9,2035.0,1832.0,54.65241,11.73941,https://www.boliga.dk/adresse/muslingevej-8-4880-nysted-954793114
"Molevej 20, Baaring Mark",5466,Asperup,6250000,Fritidshus,132,5.0,1991,-,50,150.9,2339.0,3324.0,55.50947,9.88428,https://www.boliga.dk/adresse/molevej-20-5466-asperup-731403412
Bavnshøj 9,6950,Ringkøbing,2198000,Villa/Parcelhus,122,4.0,1958,D,19,151.0,2026.0,2239.0,56.08295,8.25437,https://www.boliga.dk/adresse/bavnshoej-9-6950-ringkoebing-1735849928
St Karlsmindevej 16,3390,Hundested,3495000,Villa/Parcelhus,98,5.0,1957,d,69,151.1,5987.0,2044.0,55.94618,11.86763,https://www.boliga.dk/adresse/st-karlsmindevej-16-3390-hundested-1935265171
Boels Bro 24,5330,Munkebo,495000,Fritidshus,37,3.0,1950,-,299,151.2,838.0,8375.0,55.47422,10.56836,https://www.boliga.dk/adresse/boels-bro-24-5330-munkebo-1621122822
"Mollesvej 4, Hasmark Strand",5450,Otterup,1350000,Fritidshus,50,3.0,1975,-,404,151.2,4364.0,8610.0,55.54813,10.49086,https://www.boliga.dk/adresse/mollesvej-4-5450-otterup-2143211407
Kelstrup Nørreskov 10,6100,Haderslev,1395000,Fritidshus,53,3.0,1976,-,144,151.3,2391.0,1468.0,55.19381,9.58529,https://www.boliga.dk/adresse/kelstrup-noerreskov-10-6100-haderslev-175392493
Hadsundvej 24,9550,Mariager,2395000,Villa/Parcelhus,195,3.0,1901,K,161,151.3,4537.0,8490.0,56.66343,9.99869,https://www.boliga.dk/adresse/hadsundvej-24-9550-mariager-1445107805
Topvej 11,3360,Liseleje,6500000,Fritidshus,92,4.0,2025,-,271,151.3,1757.0,2704.0,56.00296,11.93377,https://www.boliga.dk/adresse/topvej-11-3360-liseleje-233652299
"Thorsvej 34, Boderne",3140,Ålsgårde,4595000,Villa/Parcelhus,150,5.0,1971,C,130,151.3,3568.0,6288.0,56.07739,12.54121,https://www.boliga.dk/adresse/thorsvej-34-3140-aalsgaarde-1722689570
Marina Fiskenæs Feriepark 148,6300,Gråsten,1250000,Fritidshus,106,5.0,2005,-,99,151.3,5364.0,1628.0,54.91807,9.60739,https://www.boliga.dk/adresse/marina-fiskenaes-feriepark-148-6300-graasten-1459236108
"Rosevej 1, Ballen",5762,Vester Skerninge,4795000,Villa/Parcelhus,219,5.0,1973,B,357,151.4,1933.0,1713.0,55.04371,10.47204,https://www.boliga.dk/adresse/rosevej-1-5762-vester-skerninge-416393696
"Møllebakken 44, Strib",5500,Middelfart,3995000,Villa/Parcelhus,224,7.0,1971,C,93,151.4,3360.0,1978.0,55.53049,9.77196,https://www.boliga.dk/adresse/moellebakken-44-5500-middelfart-644122046
"Sneppevej 3, Hou",9370,Hals,1094000,Fritidshus,108,4.0,1968,-,404,151.5,5028.0,5341.0,57.06841,10.37808,https://www.boliga.dk/adresse/sneppevej-3-9370-hals-1846803416
"Vester Fælled 202, I6., Bork Havn",6893,Hemmet,510000,Fritidshus,45,3.0,1979,-,356,151.7,3116.0,848.0,55.84509,8.27768,https://www.boliga.dk/adresse/vester-faelled-202-6893-hemmet-122978471
Vibevej 17,4720,Præstø,2295000,Villa/Parcelhus,160,5.0,1976,C,10,151.8,1442.0,1391.0,55.12073,12.06233,https://www.boliga.dk/adresse/vibevej-17-4720-praestoe-1868013623
"Kappelborgvej 22A, Midtbyen",9990,Skagen,6495000,Fritidshus,154,5.0,2006,C,195,151.9,1968.0,695.0,57.72128,10.5906,https://www.boliga.dk/adresse/kappelborgvej-22a-9990-skagen-1365962080
Fasanvej 37,7600,Struer,3095000,Villa/Parcelhus,158,4.0,2002,C,1407,151.9,2107.0,1745.0,56.50758,8.58743,https://www.boliga.dk/adresse/fasanvej-37-7600-struer-988286673
Smallegade 9,5935,Bagenkop,1295000,Fritidshus,137,5.0,1903,C,922,152.0,1099.0,5821.0,54.7503,10.67542,https://www.boliga.dk/adresse/smallegade-9-5935-bagenkop-953268063
Tranevej 37,7600,Struer,495000,Fritidshus,43,2.0,1968,-,28,152.2,2039.0,1823.0,56.50826,8.58786,https://www.boliga.dk/adresse/tranevej-37-7600-struer-1541337679
Sommerlystvej 22,4640,Faxe,4295000,Fritidshus,168,7.0,2000,-,106,152.4,3922.0,4028.0,55.17618,12.05936,https://www.boliga.dk/adresse/sommerlystvej-22-4640-faxe-98631565
"Søstræde 20 +22, Hummingen",4983,Dannemare,1395000,Fritidshus,68,4.0,1974,-,22,152.5,2475.0,2994.0,54.70954,11.23131,https://www.boliga.dk/adresse/soestraede-20--22-4983-dannemare-1994334604
Svalemosevej 91,4671,Strøby,1995000,Fritidshus,60,3.0,1960,-,85,152.5,1176.0,6161.0,55.39861,12.30959,https://www.boliga.dk/adresse/svalemosevej-91-4671-stroeby-385912539
"Ore Strandpark 40, Ore",4850,Stubbekøbing,2395000,Fritidshus,119,3.0,1969,-,57,152.5,4131.0,2295.0,54.89171,12.07572,https://www.boliga.dk/adresse/ore-strandpark-40-4850-stubbekoebing-2018909434
Kystvejen 45A,9850,Hirtshals,2595000,Fritidshus,199,8.0,1924,d,118,152.6,1823.0,3434.0,57.58859,9.94937,https://www.boliga.dk/adresse/kystvejen-45a-9850-hirtshals-1258980977
"Nørreløkke 9, Melsted",3760,Gudhjem,3850000,Fritidshus,109,5.0,1967,-,6,152.7,2770.0,8429.0,55.20455,14.97883,https://www.boliga.dk/adresse/noerreloekke-9-3760-gudhjem-784251724
Kirkevej 15B,7680,Thyborøn,995000,Fritidshus,149,4.0,1987,D,734,152.8,2972.0,10195.0,56.69952,8.20364,https://www.boliga.dk/adresse/kirkevej-15b-7680-thyboroen-1863204676
Kystvej 34 st 3,3100,Hornbæk,3600000,Fritidshus,37,2.0,1933,-,103,152.8,4712.0,11904.0,56.09158,12.44438,https://www.boliga.dk/adresse/kystvej-34-st-3-3100-hornbaek-50854676
"Kystvej 34, 1. 10.",3100,Hornbæk,4200000,Fritidshus,42,2.0,1933,-,5,152.8,4712.0,11904.0,56.09158,12.44438,https://www.boliga.dk/adresse/kystvej-34-1-10-3100-hornbaek-1881658751
"Kongsdalparken 12, Assens",9550,Mariager,4095000,Villa/Parcelhus,194,5.0,2017,K,253,152.9,2988.0,6527.0,56.6816,10.07314,https://www.boliga.dk/adresse/kongsdalparken-12-9550-mariager-5845624
"Møllevænget 39, Øster Hurup",9560,Hadsund,1998000,Fritidshus,196,8.0,1863,-,21,153.0,4282.0,2954.0,56.77715,10.28474,https://www.boliga.dk/adresse/moellevaenget-39-9560-hadsund-231798258
Strandvejen 49,4733,Tappernøje,2380000,Villa/Parcelhus,113,4.0,1837,d,0,153.1,4483.0,3360.0,55.16506,12.02473,https://www.boliga.dk/adresse/strandvejen-49-4733-tappernoeje-856717445
"Hannesvej 53, Randrup",7770,Vestervig,1675000,Fritidshus,85,4.0,1977,-,19,153.1,903.0,5339.0,56.75449,8.30454,https://www.boliga.dk/adresse/hannesvej-53-7770-vestervig-424384385
Kilden 3,5500,Middelfart,2750000,Villa/Parcelhus,135,5.0,1990,C,54,153.1,2912.0,441.0,55.51348,9.75981,https://www.boliga.dk/adresse/kilden-3-5500-middelfart-1095797059
"Solskinsvej 1, Jørgensø Strand",5450,Otterup,1597000,Fritidshus,59,5.0,1950,-,97,153.1,3117.0,10236.0,55.57711,10.43276,https://www.boliga.dk/adresse/solskinsvej-1-5450-otterup-1464072054
Ho Bugt Vej 49,6852,Billum,8995000,Villalejlighed,391,13.0,1977,C,36,153.1,1452.0,1360.0,55.59449,8.29639,https://www.boliga.dk/adresse/ho-bugt-vej-49-6852-billum-875591218
"Odinshøjvej 182, Ellekilde",3140,Ålsgårde,6750000,Villa/Parcelhus,162,4.0,1938,B,125,153.2,3173.0,7550.0,56.08505,12.51621,https://www.boliga.dk/adresse/odinshoejvej-182-3140-aalsgaarde-424357553
Kildebakken 53,7830,Vinderup,2495000,Fritidshus,124,3.0,2021,-,90,153.2,1500.0,3280.0,56.5253,8.74047,https://www.boliga.dk/adresse/kildebakken-53-7830-vinderup-1994159540
Sottrupskov 37,6400,Sønderborg,2395000,Villa/Parcelhus,176,6.0,1900,c,473,153.3,1214.0,4578.0,54.97286,9.73948,https://www.boliga.dk/adresse/sottrupskov-37-6400-soenderborg-609758571
"Mullerup Strandvej 20, Mullerup",4200,Slagelse,1595000,Villalejlighed,200,7.0,1900,-,9,153.4,1649.0,3290.0,55.49442,11.17755,https://www.boliga.dk/adresse/mullerup-strandvej-20-4200-slagelse-2073869212
Sandvigvej 10,4750,Lundby,1995000,Fritidshus,141,5.0,1972,-,375,153.5,4487.0,9051.0,55.11817,11.72213,https://www.boliga.dk/adresse/sandvigvej-10-4750-lundby-1006950792
